,Customer_ID,Gender,Region,Subscription_Plan,Payment_Method,Age,Days_Since_Last_Login,Customer_Service_Calls,Monthly_Spend,Churn
9810,19811,Male,South,Basic,Credit Card,36.0,70,2.0,82.49,1
9811,19812,Non-Binary,South,Pro,Crypto,39.0,170,2.0,32.72,1
9812,19813,Male,West,Basic,Crypto,35.0,52,2.0,29.0,0
9813,19814,Female,North,Basic,PayPal,34.0,113,1.0,103.18,1
9814,19815,Unknown,West,Plus,Crypto,30.0,128,1.0,192.19,1
9815,19816,Female,South,Plus,Crypto,36.0,93,1.0,112.79,0
9816,19817,Female,South,Pro,Crypto,28.0,97,,52.36,0
9817,19818,Female,North,Basic,PayPal,41.0,117,3.0,69.33,1
9818,19819,Male,West,Basic,E-Wallet,13.0,33,3.0,,1
9819,19820,Male,South,Basic,PayPal,47.0,60,3.0,18.13,1
9820,19821,Female,West,Basic,Crypto,20.0,101,4.0,3.6,1
9821,19822,Female,South,Basic,E-Wallet,23.0,60,3.0,,0
9822,19823,Female,East,Pro,PayPal,38.0,7,2.0,120.99,0
9823,19824,Male,East,Basic,PayPal,39.0,53,2.0,24.91,1
9824,19825,Female,East,Pro,E-Wallet,54.0,147,3.0,66.68,0
9825,19826,Female,South,Basic,Credit Card,36.0,45,,37.51,0
9826,19827,Female,North,Basic,Crypto,33.0,117,4.0,30.64,1
9827,19828,Female,East,Basic,Credit Card,,92,,,1
9828,19829,Female,South,Plus,Crypto,49.0,30,3.0,143.73,1
9829,19830,Female,West,Pro,Crypto,58.0,153,3.0,19.11,1
9830,19831,Female,East,Basic,Credit Card,32.0,147,1.0,8.06,1
9831,19832,Non-Binary,North,Pro,Credit Card,39.0,21,3.0,140.11,0
9832,19833,Male,North,Plus,Crypto,33.0,56,,184.9,0
9833,19834,Unknown,North,Pro,E-Wallet,33.0,103,2.0,72.44,1
9834,19835,Male,West,Pro,E-Wallet,52.0,153,3.0,120.24,1
9835,19836,Male,West,Basic,Credit Card,24.0,16,2.0,85.98,1
9836,19837,Non-Binary,North,Pro,,10.0,88,2.0,85.06,1
9837,19838,Male,North,Pro,PayPal,37.0,100,,53.48,0
9838,19839,Female,North,Pro,E-Wallet,46.0,154,4.0,70.81,0
9839,19840,Non-Binary,West,Plus,E-Wallet,36.0,66,3.0,180.72,1
9840,19841,Non-Binary,West,Basic,Crypto,39.0,55,2.0,70.6,1
9841,19842,Unknown,South,Basic,PayPal,41.0,23,,,1
9842,19843,Male,East,Plus,Crypto,35.0,24,1.0,151.12,0
9843,19844,Female,West,Pro,PayPal,39.0,113,,123.77,0
9844,19845,Male,North,Basic,E-Wallet,39.0,9,3.0,,1
9845,19846,Female,East,Basic,Crypto,14.0,35,3.0,30.71,1
9846,19847,Non-Binary,West,Plus,PayPal,35.0,124,,205.12,0
9847,19848,Male,East,Basic,Crypto,18.0,172,2.0,34.29,1
9848,19849,Female,South,Basic,PayPal,33.0,117,1.0,23.48,1
9849,19850,Female,West,Basic,Credit Card,29.0,144,2.0,,1
9850,19851,Female,North,Plus,Crypto,44.0,57,2.0,142.24,0
9851,19852,Unknown,North,Plus,Credit Card,36.0,82,1.0,165.63,1
9852,19853,Male,South,Pro,PayPal,38.0,81,4.0,122.65,1
9853,19854,Female,South,Pro,Crypto,32.0,22,,,1
9854,19855,Non-Binary,South,Basic,,44.0,135,,3.55,1
9855,19856,Female,South,Basic,PayPal,18.0,49,2.0,16.86,1
9856,19857,Male,South,Plus,Credit Card,25.0,143,4.0,172.1,1
9857,19858,Female,West,Basic,Crypto,46.0,88,,,0
9858,19859,Male,West,Basic,E-Wallet,,42,,,0
9859,19860,Male,East,Pro,PayPal,12.0,95,1.0,145.02,0
9860,19861,Non-Binary,South,Basic,Credit Card,48.0,112,1.0,36.76,0
9861,19862,Female,North,Pro,E-Wallet,44.0,113,,70.24,1
9862,19863,Unknown,North,Pro,Credit Card,41.0,81,1.0,107.16,1
9863,19864,Non-Binary,South,Pro,,34.0,95,2.0,26.6,0
9864,19865,Female,South,Basic,Credit Card,50.0,45,,14.05,0
9865,19866,Male,South,Basic,PayPal,46.0,176,2.0,1.45,1
9866,19867,Female,South,Pro,E-Wallet,49.0,103,,58.68,1
9867,19868,Male,South,Plus,PayPal,40.0,14,4.0,127.06,1
9868,19869,Unknown,North,Basic,PayPal,35.0,48,,23.22,1
9869,19870,Male,East,Plus,Crypto,30.0,148,1.0,152.2,1
9870,19871,Male,South,Pro,E-Wallet,21.0,74,5.0,65.06,1
9871,19872,Female,South,Plus,Crypto,39.0,5,6.0,91.79,1
9872,19873,Male,South,Basic,Credit Card,39.0,54,2.0,,1
9873,19874,Male,West,Basic,E-Wallet,30.0,82,3.0,6.19,1
9874,19875,Female,North,Basic,E-Wallet,40.0,75,1.0,,1
9875,19876,Male,North,Basic,PayPal,30.0,14,1.0,84.91,1
9876,19877,Male,East,Plus,Credit Card,,10,,,0
9877,19878,Male,West,Basic,PayPal,25.0,126,1.0,93.96,1
9878,19879,Female,West,Pro,Crypto,23.0,166,1.0,13.17,1
9879,19880,Female,West,Basic,Credit Card,31.0,119,2.0,,1
9880,19881,Female,East,Pro,PayPal,42.0,73,1.0,71.33,0
9881,19882,Female,East,Basic,PayPal,22.0,50,1.0,71.46,0
9882,19883,Male,East,Basic,PayPal,44.0,164,3.0,,1
9883,19884,Unknown,West,Basic,Credit Card,17.0,176,2.0,124.49,1
9884,19885,Male,North,Pro,,,87,,,0
9885,19886,Female,West,Basic,E-Wallet,19.0,99,2.0,45.64,0
9886,19887,Non-Binary,East,Basic,PayPal,7.0,64,2.0,39.13,1
9887,19888,Non-Binary,West,Basic,Credit Card,37.0,16,2.0,,1
9888,19889,Male,South,Plus,E-Wallet,32.0,141,3.0,106.89,1
9889,19890,Male,West,Pro,PayPal,20.0,37,,87.36,0
9890,19891,Female,West,Pro,Credit Card,28.0,117,1.0,90.03,1
9891,19892,Male,North,Pro,Crypto,38.0,152,1.0,28.86,1
9892,19893,Non-Binary,North,Basic,PayPal,30.0,123,2.0,52.86,0
9893,19894,Female,North,Pro,Credit Card,32.0,36,,106.68,0
9894,19895,Female,South,Basic,PayPal,30.0,85,2.0,61.59,0
9895,19896,Male,North,Basic,Credit Card,28.0,110,4.0,,1
9896,19897,Female,South,Pro,Crypto,28.0,134,5.0,178.65,1
9897,19898,Female,East,Pro,Crypto,27.0,10,5.0,69.13,1
9898,19899,Non-Binary,North,Basic,Credit Card,26.0,77,3.0,22.55,0
9899,19900,Male,West,Basic,E-Wallet,23.0,162,2.0,,1
9900,19901,Male,West,Pro,Crypto,30.0,112,1.0,85.29,1
9901,19902,Male,South,Pro,PayPal,,163,,,1
9902,19903,Male,North,Basic,Crypto,23.0,51,2.0,35.22,1
9903,19904,Female,West,Basic,PayPal,41.0,68,5.0,,1
9904,19905,Unknown,East,Plus,Crypto,46.0,169,1.0,184.77,1
9905,19906,Male,North,Pro,Crypto,33.0,70,2.0,,1
9906,19907,Non-Binary,East,Plus,PayPal,34.0,14,,,1
9907,19908,Male,West,Basic,Crypto,,148,,,1
9908,19909,Male,North,Basic,PayPal,44.0,81,6.0,59.48,1
9909,19910,Male,South,Basic,PayPal,51.0,0,1.0,32.69,1
9910,19911,Male,West,Pro,Crypto,32.0,138,2.0,90.22,1
9911,19912,Unknown,East,Basic,Crypto,28.0,9,2.0,84.34,0
9912,19913,Male,North,Basic,,,172,,,1
9913,19914,Female,East,Basic,,,146,,,0
9914,19915,Female,East,Pro,Crypto,28.0,117,3.0,114.4,0
9915,19916,Unknown,South,Basic,,38.0,41,1.0,21.14,1
9916,19917,Male,South,Pro,Crypto,43.0,93,1.0,,1
9917,19918,Male,West,Plus,Credit Card,26.0,113,3.0,121.83,1
9918,19919,Male,South,Pro,Credit Card,,40,,,1
9919,19920,Female,South,Basic,Crypto,,125,,,1
9920,19921,Male,West,Plus,Crypto,,147,,,1
9921,19922,Non-Binary,West,Basic,E-Wallet,36.0,123,,,0
9922,19923,Female,West,Basic,,56.0,154,1.0,,1
9923,19924,Female,West,Plus,Credit Card,28.0,11,1.0,136.54,0
9924,19925,Female,East,Basic,E-Wallet,23.0,125,2.0,44.01,1
9925,19926,Male,East,Pro,Crypto,39.0,97,2.0,7.52,1
9926,19927,Female,West,Basic,E-Wallet,31.0,105,1.0,,1
9927,19928,Unknown,West,Pro,E-Wallet,40.0,113,2.0,91.13,1
9928,19929,Non-Binary,North,Pro,,33.0,165,,66.66,0
9929,19930,Non-Binary,North,Basic,Credit Card,25.0,112,2.0,12.48,1
9930,19931,Non-Binary,North,Pro,PayPal,,57,,,1
9931,19932,Male,South,Pro,Credit Card,4.0,113,2.0,89.22,0
9932,19933,Male,East,Basic,PayPal,52.0,109,6.0,98.68,1
9933,19934,Male,East,Basic,Credit Card,43.0,10,6.0,35.74,0
9934,19935,Male,North,Basic,Credit Card,26.0,157,2.0,24.16,1
9935,19936,Male,North,Plus,PayPal,52.0,126,3.0,179.81,1
9936,19937,Female,East,Pro,PayPal,,82,,,1
9937,19938,Female,South,Plus,PayPal,,175,,,1
9938,19939,Non-Binary,North,Basic,E-Wallet,13.0,39,3.0,111.06,1
9939,19940,Female,West,Basic,PayPal,22.0,113,,,1
9940,19941,Unknown,North,Basic,E-Wallet,22.0,93,3.0,51.92,1
9941,19942,Male,East,Basic,E-Wallet,26.0,98,2.0,13.33,1
9942,19943,Male,East,Pro,PayPal,34.0,67,2.0,120.24,1
9943,19944,Female,North,Plus,PayPal,25.0,148,,175.25,0
9944,19945,Male,North,Basic,PayPal,13.0,4,,,1
9945,19946,Male,West,Plus,Credit Card,38.0,163,2.0,212.85,1
9946,19947,Male,West,Basic,Credit Card,34.0,134,2.0,44.04,1
9947,19948,Male,South,Plus,PayPal,38.0,124,1.0,131.93,1
9948,19949,Female,South,Basic,Crypto,,30,,,1
9949,19950,Female,West,Plus,PayPal,43.0,24,3.0,113.84,0
9950,19951,Female,South,Basic,Crypto,33.0,101,3.0,30.85,0
9951,19952,Female,South,Plus,Credit Card,44.0,80,4.0,166.57,1
9952,19953,Male,North,Basic,Credit Card,26.0,78,1.0,,1
9953,19954,Male,West,Basic,Crypto,26.0,118,,28.12,1
9954,19955,Male,North,Basic,Credit Card,47.0,161,3.0,1.34,1
9955,19956,Male,North,Basic,PayPal,47.0,171,3.0,,1
9956,19957,Female,South,Pro,Crypto,39.0,106,1.0,73.23,0
9957,19958,Female,North,Plus,Crypto,25.0,6,,201.05,0
9958,19959,Female,East,Pro,E-Wallet,24.0,102,2.0,171.45,1
9959,19960,Male,South,Pro,Credit Card,47.0,50,1.0,48.96,1
9960,19961,Female,East,Basic,Crypto,46.0,152,3.0,28.44,1
9961,19962,Female,South,Pro,Crypto,33.0,155,1.0,57.65,1
9962,19963,Female,North,Basic,Crypto,,169,,,1
9963,19964,Female,South,Plus,Credit Card,38.0,154,1.0,138.96,1
9964,19965,Female,East,Basic,Crypto,,164,,,1
9965,19966,Female,South,Pro,Crypto,,54,,,1
9966,19967,Female,East,Basic,PayPal,34.0,37,1.0,,1
9967,19968,Male,West,Basic,PayPal,34.0,55,1.0,57.19,1
9968,19969,Female,North,Basic,E-Wallet,46.0,91,4.0,,1
9969,19970,Male,East,Basic,Crypto,24.0,161,3.0,45.17,1
9970,19971,Male,West,Basic,Credit Card,20.0,156,,16.6,1
9971,19972,Unknown,North,Basic,E-Wallet,40.0,175,2.0,55.59,1
9972,19973,Unknown,West,Plus,E-Wallet,28.0,71,2.0,198.39,1
9973,19974,Male,East,Basic,E-Wallet,58.0,76,4.0,48.79,0
9974,19975,Female,North,Plus,Crypto,43.0,45,1.0,,0
9975,19976,Male,West,Basic,E-Wallet,28.0,36,2.0,,0
9976,19977,Female,East,Basic,Credit Card,46.0,2,4.0,15.85,0
9977,19978,Non-Binary,West,Pro,PayPal,41.0,77,1.0,92.59,0
9978,19979,Unknown,North,Pro,PayPal,40.0,76,2.0,105.69,1
9979,19980,Female,North,Basic,Crypto,32.0,49,4.0,43.5,1
9980,19981,Male,North,Pro,Credit Card,38.0,148,,59.08,1
9981,19982,Female,East,Basic,Credit Card,12.0,106,3.0,59.29,1
9982,19983,Male,West,Pro,Credit Card,47.0,175,2.0,104.69,1
9983,19984,Unknown,West,Pro,Crypto,,30,,,0
9984,19985,Non-Binary,East,Basic,Credit Card,29.0,6,1.0,63.83,0
9985,19986,Female,North,Plus,PayPal,18.0,56,,193.78,0
9986,19987,Male,South,Pro,Credit Card,28.0,35,1.0,121.61,0
9987,19988,Male,North,Basic,Credit Card,33.0,85,1.0,25.43,1
9988,19989,Male,South,Plus,Crypto,,23,,,1
9989,19990,Non-Binary,North,Plus,,6.0,23,4.0,152.13,1
9990,19991,Female,East,Pro,E-Wallet,36.0,55,,123.12,1
9991,19992,Male,South,Basic,Crypto,54.0,76,2.0,98.02,1
9992,19993,Female,East,Plus,Crypto,30.0,123,1.0,168.93,0
9993,19994,Non-Binary,South,Basic,Crypto,,27,,,1
9994,19995,Male,West,Basic,Crypto,49.0,159,5.0,69.05,1
9995,19996,Non-Binary,South,Basic,,14.0,76,,,0
9996,19997,Non-Binary,South,Pro,Credit Card,29.0,77,2.0,,1
9997,19998,Unknown,South,Plus,E-Wallet,,95,,,1
9998,19999,Male,West,Pro,Crypto,25.0,44,1.0,126.13,1
9999,20000,Male,East,Plus,,,68,,,0
10000,10001,Male,East,Basic,PayPal,27.0,27,1.0,61.08,0
10001,10002,Unknown,West,Pro,PayPal,55.0,146,2.0,73.09,0
10002,10003,Female,West,Pro,E-Wallet,,147,,,1
10003,10004,Female,South,Basic,Credit Card,,34,,,1
10004,10005,Male,North,Basic,Crypto,30.0,146,3.0,46.35,1
10005,10006,Male,West,Basic,Crypto,46.0,103,1.0,36.64,1
10006,10007,Male,South,Basic,E-Wallet,22.0,62,2.0,,1
10007,10008,Non-Binary,East,Pro,E-Wallet,44.0,81,2.0,66.51,1
10008,10009,Female,East,Pro,Crypto,43.0,6,1.0,99.03,1
10009,10010,Female,East,Basic,,32.0,154,3.0,29.86,1
10010,10011,Male,East,Basic,,,38,,,1
10011,10012,Unknown,South,Basic,E-Wallet,,29,,,0
10012,10013,Non-Binary,North,Plus,Credit Card,,22,,,1
10013,10014,Male,South,Basic,E-Wallet,,83,,,1
10014,10015,Male,North,Plus,E-Wallet,,150,,,1
10015,10016,Male,East,Plus,Credit Card,,46,,,0
10016,10017,Male,West,Pro,PayPal,,175,,,1
10017,10018,Female,West,Pro,,,94,,,1
10018,10019,Female,West,Basic,,,62,,,1
10019,10020,Male,North,Pro,E-Wallet,,119,,,1
10020,10021,Female,East,Basic,,,136,,,0
10021,10022,Male,South,Plus,PayPal,,150,2.0,191.92,1
10022,10023,Male,West,Basic,Crypto,,116,,108.58,0
10023,10024,Male,North,Pro,PayPal,,174,2.0,122.11,1
10024,10025,Female,West,Basic,Credit Card,,86,4.0,71.26,0
10025,10026,Female,South,Plus,E-Wallet,,73,1.0,167.01,1
10026,10027,Male,East,Basic,Credit Card,,65,,,1
10027,10028,Female,South,Pro,E-Wallet,,36,1.0,73.77,0
10028,10029,Female,East,Basic,Credit Card,,124,2.0,72.01,1
10029,10030,Male,East,Basic,Credit Card,,165,4.0,22.69,1
10030,10031,Female,East,Pro,Crypto,,0,3.0,92.74,1
10031,10032,Male,West,Plus,PayPal,35.0,175,,194.64,1
10032,10033,Male,South,Basic,PayPal,,81,,,1
10033,10034,Unknown,West,Plus,Credit Card,19.0,34,1.0,150.38,0
10034,10035,Unknown,South,Pro,PayPal,38.0,70,1.0,59.33,0
10035,10036,Non-Binary,North,Plus,Crypto,27.0,107,5.0,241.32,1
10036,10037,Male,North,Basic,Credit Card,,85,,,1
10037,10038,Male,South,Basic,PayPal,,24,,,1
10038,10039,Female,South,Plus,PayPal,38.0,41,2.0,131.4,1
10039,10040,Female,South,Basic,E-Wallet,34.0,150,2.0,,1
10040,10041,Male,South,Pro,PayPal,47.0,8,3.0,110.17,0
10041,10042,Female,East,Basic,PayPal,37.0,154,3.0,24.14,1
10042,10043,Male,West,Basic,E-Wallet,26.0,50,,,0
10043,10044,Unknown,East,Pro,Credit Card,34.0,56,4.0,8.77,1
10044,10045,Male,West,Pro,Credit Card,30.0,81,4.0,13.47,1
10045,10046,Female,West,Pro,,35.0,163,4.0,105.25,1
10046,10047,Male,West,Basic,E-Wallet,29.0,161,2.0,36.71,1
10047,10048,Female,East,Basic,Credit Card,27.0,12,3.0,1.76,1
10048,10049,Female,South,Basic,PayPal,35.0,173,1.0,110.11,1
10049,10050,Male,East,Basic,PayPal,34.0,179,1.0,27.85,1
10050,10051,Unknown,East,Plus,,44.0,27,2.0,94.4,0
10051,10052,Female,West,Pro,,29.0,85,1.0,78.88,1
10052,10053,Unknown,North,Basic,Credit Card,14.0,110,2.0,46.92,1
10053,10054,Non-Binary,North,Plus,E-Wallet,30.0,157,1.0,139.6,1
10054,10055,Female,East,Basic,Credit Card,17.0,44,2.0,22.44,0
10055,10056,Unknown,West,Pro,E-Wallet,38.0,37,1.0,109.19,1
10056,10057,Male,East,Basic,E-Wallet,17.0,19,2.0,37.98,1
10057,10058,Male,East,Pro,Credit Card,24.0,96,1.0,110.17,0
10058,10059,Male,South,Basic,,30.0,174,1.0,58.26,1
10059,10060,Male,West,Basic,PayPal,49.0,101,2.0,,1
10060,10061,Male,North,Basic,E-Wallet,23.0,58,1.0,52.67,1
10061,10062,Male,North,Basic,,34.0,141,,54.44,1
10062,10063,Non-Binary,North,Basic,Crypto,39.0,41,,39.57,0
10063,10064,Male,East,Basic,Crypto,,58,,,1
10064,10065,Male,West,Basic,E-Wallet,41.0,7,2.0,,1
10065,10066,Female,South,Pro,PayPal,44.0,56,3.0,146.01,1
10066,10067,Male,North,Basic,E-Wallet,42.0,149,2.0,52.99,1
10067,10068,Non-Binary,West,Pro,Crypto,21.0,101,,111.95,0
10068,10069,Male,North,Basic,Crypto,37.0,83,2.0,85.35,1
10069,10070,Unknown,South,Plus,Crypto,42.0,20,,193.97,0
10070,10071,Female,West,Plus,Credit Card,24.0,127,1.0,195.1,1
10071,10072,Male,East,Basic,Crypto,28.0,155,,,1
10072,10073,Male,East,Pro,PayPal,25.0,48,1.0,,1
10073,10074,Non-Binary,North,Basic,Credit Card,,150,,,0
10074,10075,Female,North,Plus,Crypto,33.0,53,,170.01,0
10075,10076,Female,West,Pro,PayPal,30.0,150,,98.39,1
10076,10077,Female,South,Basic,Crypto,21.0,67,4.0,41.27,0
10077,10078,Male,North,Basic,PayPal,33.0,45,3.0,41.42,1
10078,10079,Male,West,Basic,PayPal,28.0,155,2.0,35.31,1
10079,10080,Male,South,Basic,Crypto,36.0,94,1.0,,1
10080,10081,Non-Binary,North,Pro,Crypto,22.0,96,4.0,28.59,1
10081,10082,Female,North,Basic,Credit Card,35.0,49,5.0,24.51,1
10082,10083,Male,West,Basic,Crypto,29.0,82,3.0,4.32,1
10083,10084,Male,North,Basic,PayPal,21.0,62,,12.9,1
10084,10085,Male,East,Basic,E-Wallet,,9,,,1
10085,10086,Male,South,Basic,Credit Card,22.0,88,,22.64,1
10086,10087,Female,South,Plus,PayPal,31.0,164,,169.82,1
10087,10088,Female,East,Basic,PayPal,35.0,140,3.0,,0
10088,10089,Non-Binary,West,Pro,E-Wallet,36.0,69,1.0,101.97,1
10089,10090,Female,East,Basic,Crypto,37.0,29,2.0,,1
10090,10091,Male,East,Basic,PayPal,26.0,79,1.0,49.24,1
10091,10092,Female,South,Pro,E-Wallet,44.0,71,2.0,52.76,1
10092,10093,Female,West,Basic,E-Wallet,29.0,138,,71.49,1
10093,10094,Female,North,Basic,Crypto,38.0,122,3.0,,1
10094,10095,Female,East,Pro,,,128,,,1
10095,10096,Female,East,Basic,E-Wallet,37.0,145,2.0,27.97,1
10096,10097,Female,West,Basic,E-Wallet,31.0,99,3.0,43.45,1
10097,10098,Female,East,Pro,E-Wallet,37.0,10,3.0,122.37,0
10098,10099,Male,West,Pro,E-Wallet,33.0,83,4.0,108.03,1
10099,10100,Male,North,Basic,,42.0,137,,,1
10100,10101,Male,West,Basic,PayPal,25.0,175,1.0,,1
10101,10102,Female,North,Basic,Credit Card,16.0,60,1.0,,1
10102,10103,Male,West,Basic,Crypto,24.0,137,1.0,,1
10103,10104,Female,East,Pro,Credit Card,44.0,100,1.0,,0
10104,10105,Unknown,North,Plus,Crypto,32.0,121,2.0,,1
10105,10106,Male,East,Plus,Credit Card,34.0,59,2.0,,1
10106,10107,Female,North,Basic,,23.0,113,3.0,,1
10107,10108,Female,West,Basic,E-Wallet,34.0,149,2.0,,1
10108,10109,Male,West,Pro,Credit Card,23.0,74,4.0,,1
10109,10110,Male,West,Basic,Credit Card,25.0,98,,,1
10110,10111,Male,South,Pro,Crypto,29.0,8,,,0
10111,10112,Male,South,Pro,Crypto,38.0,142,1.0,22.92,1
10112,10113,Unknown,North,Plus,PayPal,39.0,82,3.0,,0
10113,10114,Non-Binary,South,Basic,E-Wallet,39.0,36,4.0,,1
10114,10115,Female,West,Basic,E-Wallet,18.0,69,1.0,64.35,1
10115,10116,Non-Binary,South,Plus,PayPal,33.0,171,3.0,133.0,1
10116,10117,Non-Binary,South,Pro,Crypto,32.0,130,,33.26,1
10117,10118,Male,East,Plus,E-Wallet,18.0,9,3.0,,0
10118,10119,Non-Binary,North,Basic,Crypto,34.0,131,1.0,,1
10119,10120,Female,North,Pro,E-Wallet,31.0,55,2.0,165.35,0
10120,10121,Non-Binary,North,Pro,Credit Card,39.0,167,2.0,109.11,1
10121,10122,Non-Binary,South,Basic,Credit Card,34.0,32,4.0,4.18,1
10122,10123,Male,West,Pro,E-Wallet,,160,,,1
10123,10124,Male,East,Pro,E-Wallet,,148,,,0
10124,10125,Male,North,Basic,E-Wallet,11.0,102,1.0,39.91,0
10125,10126,Female,South,Basic,PayPal,33.0,118,1.0,,1
10126,10127,Non-Binary,West,Pro,E-Wallet,16.0,44,2.0,20.79,1
10127,10128,Non-Binary,East,Basic,PayPal,24.0,56,,,1
10128,10129,Male,East,Plus,PayPal,39.0,167,1.0,221.37,0
10129,10130,Female,North,Basic,Credit Card,21.0,125,1.0,,1
10130,10131,Female,North,Basic,E-Wallet,19.0,126,1.0,,1
10131,10132,Male,West,Plus,Credit Card,,9,,,1
10132,10133,Male,South,Plus,Credit Card,20.0,73,2.0,135.03,0
10133,10134,Male,West,Basic,PayPal,50.0,65,2.0,15.37,1
10134,10135,Unknown,North,Pro,,32.0,101,4.0,99.31,1
10135,10136,Male,West,Basic,PayPal,28.0,84,1.0,16.61,1
10136,10137,Female,South,Basic,Credit Card,39.0,157,2.0,,1
10137,10138,Female,East,Basic,PayPal,47.0,81,1.0,12.83,0
10138,10139,Male,East,Basic,PayPal,22.0,34,,42.45,0
10139,10140,Unknown,East,Plus,PayPal,28.0,52,1.0,125.37,0
10140,10141,Unknown,East,Pro,E-Wallet,42.0,166,,102.71,0
10141,10142,Male,North,Plus,PayPal,36.0,111,1.0,,0
10142,10143,Female,North,Pro,Credit Card,45.0,21,2.0,94.68,1
10143,10144,Male,South,Basic,PayPal,39.0,66,2.0,,0
10144,10145,Male,South,Pro,E-Wallet,52.0,99,2.0,140.98,1
10145,10146,Male,South,Plus,Credit Card,35.0,79,5.0,201.09,1
10146,10147,Female,South,Pro,PayPal,,99,,,1
10147,10148,Female,West,Pro,Credit Card,37.0,74,,68.18,1
10148,10149,Male,South,Plus,E-Wallet,32.0,119,2.0,199.79,1
10149,10150,Male,East,Basic,Crypto,,16,,,0
10150,10151,Unknown,East,Pro,E-Wallet,,146,,,0
10151,10152,Male,East,Plus,,41.0,71,,147.55,0
10152,10153,Male,West,Plus,Credit Card,43.0,123,,142.03,0
10153,10154,Female,South,Basic,Credit Card,38.0,89,2.0,,1
10154,10155,Unknown,East,Pro,Crypto,39.0,50,,147.51,0
10155,10156,Male,East,Pro,Crypto,23.0,175,,136.3,0
10156,10157,Female,East,Basic,Crypto,28.0,56,3.0,4.43,1
10157,10158,Female,East,Pro,E-Wallet,42.0,137,3.0,,1
10158,10159,Male,North,Basic,E-Wallet,48.0,31,2.0,56.61,0
10159,10160,Female,South,Basic,,,78,,,1
10160,10161,Male,South,Basic,Crypto,,122,,,1
10161,10162,Female,West,Pro,Crypto,34.0,121,1.0,65.92,1
10162,10163,Female,North,Basic,PayPal,,67,,,0
10163,10164,Female,West,Basic,PayPal,25.0,27,4.0,,1
10164,10165,Male,East,Basic,Crypto,38.0,131,4.0,14.77,1
10165,10166,Non-Binary,West,Basic,,49.0,76,3.0,105.46,1
10166,10167,Male,East,Basic,Credit Card,,139,,,1
10167,10168,Male,East,Basic,,32.0,14,2.0,23.6,1
10168,10169,Male,South,Pro,Credit Card,38.0,28,2.0,71.66,1
10169,10170,Female,South,Pro,Crypto,41.0,86,2.0,39.1,1
10170,10171,Female,South,Basic,PayPal,37.0,12,2.0,63.2,1
10171,10172,Male,South,Basic,PayPal,51.0,37,1.0,,1
10172,10173,Female,South,Pro,Credit Card,34.0,109,1.0,98.66,0
10173,10174,Male,North,Basic,Crypto,47.0,34,,,1
10174,10175,Female,South,Plus,PayPal,27.0,167,3.0,177.97,1
10175,10176,Male,West,Pro,Crypto,34.0,75,,127.18,1
10176,10177,Female,East,Basic,Crypto,21.0,109,,54.62,0
10177,10178,Male,South,Basic,Credit Card,43.0,4,2.0,,0
10178,10179,Unknown,North,Pro,Crypto,32.0,1,,45.15,1
10179,10180,Male,West,Basic,Crypto,37.0,29,2.0,25.9,0
10180,10181,Male,West,Basic,Credit Card,30.0,98,2.0,,1
10181,10182,Male,East,Basic,PayPal,39.0,118,,,1
10182,10183,Unknown,West,Pro,E-Wallet,37.0,9,1.0,67.0,0
10183,10184,Non-Binary,West,Pro,Crypto,24.0,72,2.0,107.63,1
10184,10185,Male,West,Basic,Credit Card,24.0,123,,116.85,1
10185,10186,Female,West,Pro,PayPal,33.0,37,,91.79,0
10186,10187,Non-Binary,North,Basic,Crypto,40.0,93,1.0,5.08,1
10187,10188,Female,East,Pro,E-Wallet,,118,,,1
10188,10189,Female,South,Basic,PayPal,37.0,162,2.0,70.87,1
10189,10190,Male,West,Pro,Credit Card,44.0,70,,116.85,0
10190,10191,Male,North,Plus,,17.0,139,1.0,201.93,1
10191,10192,Non-Binary,East,Basic,Credit Card,,169,,,0
10192,10193,Unknown,South,Basic,E-Wallet,40.0,97,1.0,,0
10193,10194,Female,East,Basic,E-Wallet,,176,,,0
10194,10195,Male,North,Basic,Credit Card,32.0,126,2.0,,0
10195,10196,Male,North,Basic,Crypto,22.0,66,,51.15,1
10196,10197,Female,North,Plus,Credit Card,25.0,32,1.0,174.68,0
10197,10198,Non-Binary,West,Plus,PayPal,53.0,103,3.0,175.32,1
10198,10199,Non-Binary,North,Basic,Credit Card,,140,,,1
10199,10200,Female,South,Pro,E-Wallet,23.0,147,5.0,97.68,1
10200,10201,Female,West,Pro,Crypto,26.0,160,,104.41,1
10201,10202,Male,East,Pro,,22.0,33,,68.17,0
10202,10203,Male,South,Basic,E-Wallet,34.0,49,4.0,,1
10203,10204,Non-Binary,West,Basic,E-Wallet,,177,,,0
10204,10205,Female,North,Basic,PayPal,27.0,136,2.0,62.8,1
10205,10206,Male,East,Basic,E-Wallet,,6,,,1
10206,10207,Male,North,Pro,E-Wallet,36.0,136,1.0,39.01,1
10207,10208,Female,South,Pro,E-Wallet,33.0,105,1.0,67.63,1
10208,10209,Male,South,Basic,Crypto,,153,,,1
10209,10210,Male,West,Basic,,29.0,129,2.0,,1
10210,10211,Female,South,Plus,Credit Card,,4,,,1
10211,10212,Female,East,Pro,Credit Card,32.0,112,,75.46,1
10212,10213,Female,West,Plus,,34.0,65,2.0,166.44,1
10213,10214,Male,East,Basic,PayPal,30.0,115,1.0,2.67,1
